ÑµÁ·Éè±¸: cuda (NVIDIA GeForce RTX 5070 Ti), PyTorch=2.13.0+cu132, CUDA=13.2
iter=  810 phase=1 theta=  0.0deg p_attach=1.000 reward=+4.348 ep100=+1870.37 policy=-0.008 value=211.989 est=0.062 kl=0.0062 mean_max=0.99 mean_sat=0.1% t=842.2s eta=9.86h
iter=  820 phase=1 theta=  0.0deg p_attach=1.000 reward=+3.797 ep100=+1982.63 policy=-0.004 value=166.918 est=0.059 kl=0.0052 mean_max=0.99 mean_sat=0.0% t=852.5s eta=9.86h
iter=  830 phase=1 theta=  0.0deg p_attach=1.000 reward=+3.748 ep100=+1725.81 policy=-0.002 value=171.856 est=0.063 kl=0.0034 mean_max=0.99 mean_sat=0.0% t=862.6s eta=9.85h
iter=  840 phase=1 theta=  0.0deg p_attach=1.000 reward=+3.425 ep100=+1909.33 policy=-0.006 value=155.616 est=0.061 kl=0.0043 mean_max=0.99 mean_sat=0.0% t=872.9s eta=9.85h
iter=  850 phase=1 theta=  0.0deg p_attach=1.000 reward=+4.123 ep100=+1830.09 policy=-0.004 value=230.552 est=0.064 kl=0.0070 mean_max=0.99 mean_sat=0.0% t=883.1s eta=9.84h
iter=  860 phase=1 theta=  0.0deg p_attach=1.000 reward=+3.700 ep100=+1834.09 policy=-0.002 value=202.686 est=0.059 kl=0.0053 mean_max=0.99 mean_sat=0.0% t=893.3s eta=9.84h
iter=  870 phase=1 theta=  0.0deg p_attach=1.000 reward=+3.854 ep100=+1848.82 policy=+0.002 value=176.033 est=0.064 kl=0.0039 mean_max=0.99 mean_sat=0.0% t=903.6s eta=9.84h
iter=  880 phase=1 theta=  0.0deg p_attach=1.000 reward=+3.676 ep100=+1858.98 policy=+0.002 value=187.380 est=0.064 kl=0.0068 mean_max=0.99 mean_sat=0.3% t=913.7s eta=9.83h
iter=  890 phase=1 theta=  0.0deg p_attach=1.000 reward=+4.132 ep100=+1767.17 policy=-0.001 value=139.692 est=0.058 kl=0.0062 mean_max=0.99 mean_sat=0.0% t=923.7s eta=9.82h
iter=  900 phase=1 theta=  0.0deg p_attach=1.000 reward=+4.181 ep100=+1801.46 policy=-0.004 value=153.298 est=0.062 kl=0.0065 mean_max=0.99 mean_sat=0.0% t=934.1s eta=9.82h
iter=  910 phase=1 theta=  0.0deg p_attach=1.000 reward=+3.729 ep100=+1832.51 policy=-0.006 value=131.533 est=0.059 kl=0.0044 mean_max=0.99 mean_sat=0.0% t=944.2s eta=9.81h
iter=  920 phase=1 theta=  0.0deg p_attach=1.000 reward=+3.894 ep100=+1760.18 policy=-0.001 value=161.544 est=0.061 kl=0.0075 mean_max=0.99 mean_sat=0.0% t=954.4s eta=9.81h
